"","geneNames","geneIDs","transcriptNames","feature","id","fc","pval","qval","logfc"
"190167","NUDT21","MSTRG.114219","ENST00000300291","transcript","190167",2.25379321068202,2.37002441472178e-06,0.000167948049555273,1.1723551518857
"190287","MT1X","MSTRG.114253","ENST00000394485","transcript","190287",2.6480683337651,1.75562301254484e-05,0.000609352463526475,1.4049403515681
"190368","HERPUD1","MSTRG.114277","ENST00000564678","transcript","190368",0.464865016999665,2.25282040265951e-05,0.000724428476750162,-1.10511623366822
"190384","CETP","MSTRG.114281","ENST00000379780","transcript","190384",2.21447865630741,0.00700203429291946,0.0357911631005415,1.14696709223888
"191492","RP11-51O6.1","MSTRG.114856","ENST00000492222","transcript","191492",0.434909722894348,4.86968183155412e-06,0.000259713536427467,-1.20121213266008
"193193","NUTF2","MSTRG.115846","ENST00000568396","transcript","193193",2.89999879284189,0.0383240619918258,0.125423830420757,1.5360522997018
"193195",".","MSTRG.115846","MSTRG.115846.8","transcript","193195",3.33420288969358,0.00562022479558055,0.0303924998528718,1.73734189648054
"193197","NUTF2","MSTRG.115846","ENST00000587481","transcript","193197",2.74681953455591,6.8437602285254e-07,7.59087072013942e-05,1.4577621287779
"193235","PSMB10","MSTRG.115848","ENST00000358514","transcript","193235",2.00134130795577,0.0031271376620825,0.019977267372565,1.00096722486769
"194501","IST1","MSTRG.116314","ENST00000537571","transcript","194501",3.1048630965342,6.69092981020469e-09,2.84485325388606e-06,1.63452965675315
"194572","TXNL4B","MSTRG.116325","ENST00000268483","transcript","194572",2.65671393562272,1.3414377965093e-06,0.000115352346248706,1.40964289253417
"196091",".","MSTRG.117416","MSTRG.117416.30","transcript","196091",2.13960023203419,0.00375904823008932,0.0227557333335425,1.09734126525331
"196092","CMC2","MSTRG.117416","ENST00000565650","transcript","196092",2.17709273259994,0.0035189433369629,0.0217319774812276,1.12240285998949
"196099",".","MSTRG.117416","MSTRG.117416.37","transcript","196099",2.14093889450583,1.47813750643877e-05,0.000545787110886425,1.09824361970686
"196254","CMIP","MSTRG.117533","ENST00000539778","transcript","196254",3.09627026212122,3.69164276867728e-05,0.000989117235443894,1.63053140455881
"196265",".","MSTRG.117533","MSTRG.117533.9","transcript","196265",2.56719528222794,1.75172600187512e-05,0.00060897603000534,1.36019304347316
"196279",".","MSTRG.117550","MSTRG.117550.6","transcript","196279",4.07594164408849,0.000348476381576091,0.00424846972090357,2.02713339635485
"196284",".","MSTRG.117533","MSTRG.117533.21","transcript","196284",2.11955236080693,0.000126130475119446,0.00216315531363115,1.08375960675319
"197356",".","MSTRG.118090","MSTRG.118090.7","transcript","197356",2.60265266321055,0.0029108559784139,0.0189313860350934,1.37998278984446
"197826","ZNF778","MSTRG.118231","ENST00000565877","transcript","197826",2.153779660449,6.74445195281148e-06,0.000321100944994429,1.10687066444235
"197933",".","MSTRG.118253","MSTRG.118253.10","transcript","197933",0.381158066830532,0.0232347868051523,0.0869862453792502,-1.39153868524942
"197937","RPL13","MSTRG.118253","ENST00000393099","transcript","197937",0.439865107329219,0.00140167302161975,0.0112122853960924,-1.18486693210183
"198636",".","MSTRG.118466","MSTRG.118466.16","transcript","198636",2.32550291710977,0.0324727384417238,0.111307573834564,1.21754274957965
"198648",".","MSTRG.118466","MSTRG.118466.30","transcript","198648",3.35673169723855,0.0013552019357197,0.0109319622814722,1.74705722737429
"199230",".","MSTRG.118699","MSTRG.118699.1","transcript","199230",0.499477367523039,0.000182914603529483,0.00275977784427507,-1.0015087872441
"199428",".","MSTRG.118775","MSTRG.118775.1","transcript","199428",3.48165042020742,0.000452743284451218,0.00509254415162925,1.79977135452502
"200495",".","MSTRG.119273","MSTRG.119273.2","transcript","200495",2.35752676300722,0.0144355616127925,0.0613601565748981,1.23727414868983
"200496",".","MSTRG.119273","MSTRG.119273.3","transcript","200496",3.06156608894924,0.0192649355264374,0.0757361591461189,1.61426982637783
"200500",".","MSTRG.119273","MSTRG.119273.6","transcript","200500",2.75253537658729,0.0209061570218856,0.0804983466529368,1.46076110595098
"200528",".","MSTRG.119274","MSTRG.119274.12","transcript","200528",2.3345390456071,0.00822482531351554,0.0403374843515942,1.22313771812932
"200711","GABARAP","MSTRG.119291","ENST00000302386","transcript","200711",2.27751660115293,0.00489153043633539,0.0275007720996509,1.18746157008165
"200716",".","MSTRG.119291","MSTRG.119291.6","transcript","200716",0.329929614210849,0.00732591353492107,0.0370018464023327,-1.59976981605204
"200840","ACAP1","MSTRG.119306","ENST00000576628","transcript","200840",0.373923324045527,2.44851627861919e-09,1.42903669277938e-06,-1.41918563055054
"201037","SNORA67","MSTRG.119373","ENST00000384423","transcript","201037",0.476637192034314,0.000479267446383158,0.00528714030130725,-1.06903656536927
"201038","CD68","MSTRG.119373","ENST00000250092","transcript","201038",2.57445265073599,0.00207877496329767,0.0149741335782295,1.36426573637093
"201040","CD68","MSTRG.119373","ENST00000380498","transcript","201040",4.07390240952954,2.54554752632252e-05,0.000774182054774611,2.02641142090908
"201041",".","MSTRG.119373","MSTRG.119373.57","transcript","201041",4.48257000065845,0.00482382666859893,0.0272608096374043,2.16432611266739
"201288","SCARNA21","MSTRG.119421","ENST00000517026","transcript","201288",0.474669834246626,4.97000475663256e-07,6.00924608376408e-05,-1.07500372695199
"201307","TRAPPC1","MSTRG.119423","ENST00000303731","transcript","201307",3.04000060361214,6.64368301809271e-05,0.00141533102458505,1.60407161012549
"201541","RPL26","MSTRG.119484","ENST00000293842","transcript","201541",0.459912504772689,0.00985273662711872,0.0464605401056663,-1.12056867053702
"203218",".","MSTRG.120513","MSTRG.120513.3","transcript","203218",2.46838542885586,0.0246419932148616,0.0906144550494364,1.30356768333809
"203220","RP11-138I1.4","MSTRG.120513","ENST00000583934","transcript","203220",3.91647763002674,0.000318869656104281,0.00400885288801658,1.9695567180702
"203848","FLII","MSTRG.120803","ENST00000327031","transcript","203848",2.65617838068093,6.51068317925052e-07,7.35466952643528e-05,1.40935203685133
"204069","TRIM16L","MSTRG.120844","ENST00000395671","transcript","204069",2.35020094822512,0.000112710878433564,0.00198881118286566,1.23278411620032
"204775","USP22","MSTRG.121176","ENST00000261497","transcript","204775",2.50339753424281,7.41912162653957e-05,0.00151112155923657,1.32388740614464
"205114",".","MSTRG.121374","MSTRG.121374.1","transcript","205114",0.469682145796141,0.00200052840568787,0.0145626789399707,-1.09024334195791
"205127",".","MSTRG.121388","MSTRG.121388.2","transcript","205127",0.486996630635131,0.00731722676797708,0.0369823779177947,-1.03801630406394
"205733","RPL23A","MSTRG.121606","ENST00000582736","transcript","205733",0.399155884418318,9.82704782104271e-07,9.36218313013096e-05,-1.32497581521394
"205835","FLOT2","MSTRG.121641","ENST00000394908","transcript","205835",2.60492772436473,0.000279546746003945,0.0036871023418435,1.38124334442428
"206799","ZNF207","MSTRG.122062","ENST00000394673","transcript","206799",2.56083313310284,2.82430781961551e-06,0.000183678260793405,1.35661324829335
"207272","ZNF830","MSTRG.122475","ENST00000361952","transcript","207272",0.494128896755843,1.12025877463395e-09,8.79345688919723e-07,-1.01704066754288
"207509","AP2B1","MSTRG.122636","ENST00000621914","transcript","207509",2.12389524893826,0.000919696807905379,0.00830276566806469,1.08671261380498
"207569",".","MSTRG.122640","MSTRG.122640.5","transcript","207569",4.10259716215265,0.0275434529424821,0.0985032520129684,2.03653750161123
"207582",".","MSTRG.122640","MSTRG.122640.17","transcript","207582",3.36397335690381,0.00161393256759013,0.0124252840148622,1.75016627931037
"207594",".","MSTRG.122640","MSTRG.122640.24","transcript","207594",0.210740056478894,0.00113113388187602,0.00964820326716932,-2.2464635339787
"207595",".","MSTRG.122649","MSTRG.122649.6","transcript","207595",4.096968978778,0.0206495942077493,0.0797761266382923,2.0345569691344
"207608",".","MSTRG.122640","MSTRG.122640.29","transcript","207608",4.98762095909676,0.0330176380842155,0.112695836177064,2.31835182980074
"207633",".","MSTRG.122640","MSTRG.122640.34","transcript","207633",2.09446234741699,0.0214410548186805,0.082005873458804,1.06657994881028
"208505","RPL19","MSTRG.122925","ENST00000579260","transcript","208505",0.426823628024856,0.0316077082296986,0.109098675514845,-1.22828805206441
"208996","CCR7","MSTRG.123080","ENST00000246657","transcript","208996",0.202622528754145,2.19148921232204e-10,2.91687214160063e-07,-2.30313350458381
"209319","EIF1","MSTRG.123255","ENST00000469257","transcript","209319",2.15314745718522,4.09872243478659e-07,5.36214486735564e-05,1.10644712510902
"209581",".","MSTRG.123331","MSTRG.123331.6","transcript","209581",2.18018713164273,5.76277907335943e-05,0.00128959031997626,1.12445197092253
"209582","STAT3","MSTRG.123331","ENST00000585517","transcript","209582",2.46523806910744,5.27178357889735e-06,0.000272150270996264,1.30172697501538
"209583","STAT3","MSTRG.123331","ENST00000462286","transcript","209583",0.483129213727393,0.00257759109081324,0.0173701624943082,-1.04951900298395
"209648",".","MSTRG.123327","MSTRG.123327.1","transcript","209648",2.67429624433566,1.60610109417592e-05,0.000577084187746565,1.41915928837856
"209846",".","MSTRG.123397","MSTRG.123397.12","transcript","209846",2.19668795010122,0.0180859201636796,0.0722327819922666,1.13532994267153
"210582",".","MSTRG.123681","MSTRG.123681.6","transcript","210582",3.54664673583128,0.000140066523033,0.00231151292162223,1.82645563761861
"210587","ITGA2B","MSTRG.123681","ENST00000588098","transcript","210587",2.71479662442822,0.00256865427175668,0.017348179392856,1.44084412439474
"210589","ITGA2B","MSTRG.123681","ENST00000262407","transcript","210589",5.55423532465783,9.49011939477273e-06,0.000408609036613471,2.47358830328651
"210814","DCAKD","MSTRG.123807","ENST00000452796","transcript","210814",2.24675889382089,0.00142793347106229,0.0113364438147381,1.16784531305709
"211468","ITGB3","MSTRG.124064","ENST00000559488","transcript","211468",2.03685317545514,0.0152695684412609,0.0640514248687751,1.02634198880793
"211469","ITGB3","MSTRG.124064","ENST00000571680","transcript","211469",2.00498071893159,0.00380227933137056,0.0229403187172343,1.00358836294677
"211474",".","MSTRG.124064","MSTRG.124064.8","transcript","211474",3.40010090280962,4.30810658713643e-05,0.00108190374858087,1.7655775610168
"211476",".","MSTRG.124064","MSTRG.124064.11","transcript","211476",5.42174441308104,0.00105935415604907,0.0092130706758893,2.4387571045678
"211477",".","MSTRG.124065","MSTRG.124065.1","transcript","211477",2.39699558581469,0.0228447374041709,0.0858936313134223,1.26122725219559
"211486",".","MSTRG.124065","MSTRG.124065.5","transcript","211486",2.18019485748089,0.0313504993638105,0.108534999272204,1.12445708333168
"211555","NPEPPS","MSTRG.124052","ENST00000322157","transcript","211555",2.07288997780054,2.44262197093281e-05,0.000752273504991611,1.0516435449597
"212730",".","MSTRG.124450","MSTRG.124450.4","transcript","212730",2.09477290484572,0.000159664729496578,0.00252600328892958,1.06679384926523
"212733","ABCC3","MSTRG.124450","ENST00000285238","transcript","212733",2.36366409934517,0.000136549384366136,0.00227803068316104,1.24102502847621
"212744",".","MSTRG.124450","MSTRG.124450.15","transcript","212744",2.43678759507196,0.0237420267127804,0.0883450423919224,1.28498050264462
"213194","MTCO1P40","MSTRG.124727","ENST00000574371","transcript","213194",2.1007470551081,0.00514231851979274,0.0284805660896644,1.07090246172066
"213600",".","MSTRG.125054","MSTRG.125054.1","transcript","213600",3.80127879991441,0.012226610922626,0.0544268198595826,1.9264848416964
"213604",".","MSTRG.125054","MSTRG.125054.5","transcript","213604",3.46238845270952,0.0123163447046628,0.0547784774725908,1.79176759280368
"213684","PCTP","MSTRG.125140","ENST00000268896","transcript","213684",2.29331883645556,0.000422072975687637,0.00483748409012566,1.1974369444505
"214641","VMP1","MSTRG.125619","ENST00000588617","transcript","214641",2.82231690026365,3.61111331748099e-06,0.000213241790791903,1.49687998820815
"215606","CD79B","MSTRG.126106","ENST00000006750","transcript","215606",0.499576946994322,4.14157914296887e-06,0.000232996321353911,-1.00122118964749
"215607","CD79B","MSTRG.126106","ENST00000559358","transcript","215607",0.479985977974052,0.00041037416189893,0.00474963486510848,-1.05893583447603
"215659","ICAM2","MSTRG.126064","ENST00000584403","transcript","215659",2.09320395125195,0.00320981795924991,0.0203332422452671,1.06571288738182
"215713","PECAM1","MSTRG.126235","ENST00000563924","transcript","215713",3.16381029550665,0.000352100700494851,0.00428412509707824,1.66166309730223
"215716",".","MSTRG.126235","MSTRG.126235.4","transcript","215716",2.95277003417186,0.00502703225631862,0.028046753865989,1.56206900175501
"215977","GNA13","MSTRG.126164","ENST00000439174","transcript","215977",2.07306923244741,0.000185282811136389,0.00278862472827841,1.05176829765365
"216265",".","MSTRG.126451","MSTRG.126451.12","transcript","216265",2.18620394579948,5.30522067181405e-05,0.00122203702352328,1.12842799289866
"216573","RP11-147L13.11","MSTRG.126562","ENST00000620266","transcript","216573",3.07275361387867,8.14886025102268e-07,8.45630708015449e-05,1.61953209030018
"216656","WIPI1","MSTRG.126618","ENST00000262139","transcript","216656",2.19094352114282,0.0134797815970515,0.0584647624111736,1.13155229454384
"216703","PRKAR1A","MSTRG.126616","ENST00000536854","transcript","216703",2.16676428833993,0.0121534447536917,0.0541562451593544,1.11554221824971
"217505","FAM104A","MSTRG.127196","ENST00000403627","transcript","217505",2.14512331278697,0.0100453926307837,0.0471149999396634,1.10106058368415
"217682","RPL38","MSTRG.127338","ENST00000439590","transcript","217682",0.365829981625674,0.00105607864845014,0.00918719399403359,-1.45075477876691
"217853","RAB37","MSTRG.127403","ENST00000392612","transcript","217853",3.50086876310563,0.00336384430138836,0.0210212717247736,1.80771298054236
"217854","RAB37","MSTRG.127403","ENST00000392610","transcript","217854",3.1042477026409,7.46849378691072e-05,0.00151814741234195,1.63424368159513
"217858","RAB37","MSTRG.127403","ENST00000488977","transcript","217858",3.02215984685357,0.00675012270083886,0.0348467970051905,1.59557996896209
"218379",".","MSTRG.127516","MSTRG.127516.6","transcript","218379",2.87679688190526,0.0497038268067931,0.15158231221721,1.52446336226149
"218380",".","MSTRG.127516","MSTRG.127516.7","transcript","218380",2.09033983789006,0.000325149616033249,0.00405414128789608,1.06373750813515
"218539","WBP2","MSTRG.127563","ENST00000585462","transcript","218539",2.79146755055207,0.00502367684668048,0.0280331424184159,1.48102378558994
"219077","SNHG20","MSTRG.127805","ENST00000434411","transcript","219077",2.45420729652138,1.9692881414457e-07,3.29483401672673e-05,1.29525711250229
"219079",".","MSTRG.127805","MSTRG.127805.6","transcript","219079",3.31571784532115,1.45038129717445e-05,0.000541878249460461,1.72932124432607
"219101","SEC14L1","MSTRG.127805","ENST00000436233","transcript","219101",2.21021157698142,0.00101692874721981,0.00893292388483219,1.14418448113321
"220289","ACTG1","MSTRG.128235","ENST00000573283","transcript","220289",2.57874537854468,0.000147057018959451,0.00239205978820705,1.36666933061233
"221716","SMCHD1","MSTRG.128834","ENST00000609587","transcript","221716",0.323744323413309,8.95992545713042e-08,2.01683969131716e-05,-1.62707319832066
